title,price,link_item,image_url,discount_percent_list,rating_average,review_count,official
 váy suông nữ cộc tay in chữ cest chic nhiều màu,73000,https://tiki.vn/vay-suong-nu-coc-tay-in-chu-cest-chic-nhieu-mau-p93086199.html?spid=105618065,https://salt.tikicdn.com/cache/280x280/ts/product/f7/d2/2d/f19fad27e201db224b80b156dd722fbf.jpg,0,4.8,26,0
"Đầm Cổ Thuyền WHITE ANT SUSI A-LINE DRESS Thiết Kế Vai Bồng Tay Lỡ, Chất Liệu Vải Tencel Răng Sói Cao Cấp 120400167",1485000,https://tiki.vn/dam-co-thuyen-white-ant-susi-a-line-dress-thiet-ke-vai-bong-tay-lo-chat-lieu-vai-tencel-rang-soi-cao-cap-120400167-p175541945.html?spid=175541953,https://salt.tikicdn.com/cache/280x280/ts/product/68/d5/bc/3cdcfa4fff725fdc8c1f67c6d2e63e7b.jpg,0,0.0,0,0
"Đầm suông sơ mi linen tay con trẻ trung ArcticHunter, thời trang thương hiệu chính hãng - Xanh than",280000,https://tiki.vn/dam-suong-so-mi-linen-tay-con-tre-trung-arctichunter-thoi-trang-thuong-hieu-chinh-hang-xanh-than-p174217125.html?spid=174217127,https://salt.tikicdn.com/cache/280x280/ts/product/2d/27/56/3584e3223d3690a1cbe63edfffe5c15d.jpg,0,5.0,1,1
đầm dạ hội xẻ tà cổ v cao cấp,450000,https://tiki.vn/dam-da-hoi-xe-ta-co-v-cao-cap-p89701545.html?spid=89701563,https://salt.tikicdn.com/cache/280x280/ts/product/5a/65/39/6711ecc4639a1aa074afc0ffde8afc64.jpg,0,1.0,1,0
Đầm suông Linen bột Premium tay lỡ 2 lớp trẻ trung kèm đài rời ArcticHunter - Trắng,250000,https://tiki.vn/dam-suong-linen-bot-premium-tay-lo-2-lop-tre-trung-kem-dai-roi-arctichunter-trang-p197779994.html?spid=197779998,https://salt.tikicdn.com/cache/280x280/ts/product/aa/f0/cc/746d8c209032e8da3f4722a592ae7b04.jpg,0,5.0,1,1
ĐẦM THUN PHỐI REN SANG TRỌNG,380000,https://tiki.vn/dam-thun-phoi-ren-sang-trong-p181096718.html?spid=181096720,https://salt.tikicdn.com/cache/280x280/ts/product/60/cc/3a/04abdf8aeb0de0a23578ac3816c94501.jpg,0,3.5,2,0
váy body khoét ngực dây rút 2 bên hông chất zip,155000,https://tiki.vn/vay-body-khoet-nguc-day-rut-2-ben-hong-chat-zip-p104907966.html?spid=104907968,https://salt.tikicdn.com/cache/280x280/ts/product/4c/89/d9/dd693f8caece33937a135f2c18f020bb.jpg,0,5.0,9,0
"Đầm suông linen 2 cổ tim xanh lá ArcticHunter, thời trang hè thu 2022",250000,https://tiki.vn/dam-suong-linen-2-co-tim-xanh-la-arctichunter-thoi-trang-he-thu-2022-p187934701.html?spid=187934707,https://salt.tikicdn.com/cache/280x280/ts/product/bc/07/93/a6a6b2dbd01051d9e30726a13b0cd505.jpg,0,0.0,0,1
"Đầm linen suông trắng dài,ngắn tay kèm dây thắt eo Haint Boutique Da84",299000,https://tiki.vn/dam-linen-suong-trang-dai-ngan-tay-kem-day-that-eo-haint-boutique-da84-p184686932.html?spid=184686934,https://salt.tikicdn.com/cache/280x280/ts/product/34/3b/32/b6dfeb9203b6af19b9a84b3656d9c6d0.jpg,0,0.0,0,1
YU CHERRY | Đầm Hailey Dress YD150,430000,https://tiki.vn/yu-cherry-dam-hailey-dress-yd150-p192778469.html?spid=192778477,https://salt.tikicdn.com/cache/280x280/ts/product/49/54/3e/5b11ae89d45ef3681de2ddec674ae95a.jpg,0,5.0,1,1
Đầm suông hè nữ cổ V chất linen mát thời trang hè cho nữ ARCTIC HUNTER AH164,259000,https://tiki.vn/dam-suong-he-nu-co-v-chat-linen-mat-thoi-trang-he-cho-nu-arctic-hunter-ah164-p187662142.html?spid=187662148,https://salt.tikicdn.com/cache/280x280/ts/product/a7/9f/b1/97afbf99758f0572495a8be5b8045a31.jpg,0,0.0,0,1
Mẫu mới đầm xòe dự tiệc nhún bèo thắt eo duyên dáng đủ size từ 40-71kg,177000,https://tiki.vn/mau-moi-dam-xoe-du-tiec-nhun-beo-that-eo-duyen-dang-du-size-tu-40-71kg-p91475587.html?spid=91475605,https://salt.tikicdn.com/cache/280x280/ts/product/6b/8a/33/1b891281bcfa7ed2927186cc414b15c2.jpg,0,4.0,1,0
Đầm ôm body đuôi cá phối ren duyên dáng size từ 40-71kg,119200,https://tiki.vn/dam-om-body-duoi-ca-phoi-ren-duyen-dang-size-tu-40-71kg-p67956527.html?spid=67956535,https://salt.tikicdn.com/cache/280x280/ts/product/ad/58/fe/a46f66744509146e89b2199197166eb4.jpg,20,4.6,7,0
Đầm tay dài khoét eo nữ cá tính,182000,https://tiki.vn/dam-tay-dai-khoet-eo-nu-ca-tinh-p73504366.html?spid=73504370,https://salt.tikicdn.com/cache/280x280/ts/product/1f/ea/48/51297e87637d29a2ecf58126d5d3b810.jpg,0,0.0,0,1
 đầm body khoét ngực dây rút 2 bên hông chất zip cotton cá tính,89000,https://tiki.vn/dam-body-khoet-nguc-day-rut-2-ben-hong-chat-zip-cotton-ca-tinh-p93051018.html?spid=116398364,https://salt.tikicdn.com/cache/280x280/ts/product/5c/36/c8/e735cd5bc4f9d3c380b0effbfa1d976b.jpg,0,4.8,46,0
"YU CHERRY | Đầm cổ yếm nữ, không tay thêu họa tiết đám mây Mimi Yem Dress YD160",445000,https://tiki.vn/yu-cherry-dam-p192718019.html?spid=192718021,https://salt.tikicdn.com/cache/280x280/ts/product/5c/51/fc/183bec50246f7ffa525153a36e56b45a.jpg,0,0.0,0,1
"Đầm linen nữ dáng suông cổ trụ phối nút, đầm nữ chất chất linen mát kèm dây thắt eo Haint Boutique Da62",299000,https://tiki.vn/dam-linen-nu-dang-suong-co-tru-phoi-nut-dam-nu-chat-chat-linen-mat-kem-day-that-eo-haint-boutique-da62-p183556742.html?spid=183556744,https://salt.tikicdn.com/cache/280x280/ts/product/17/f8/1b/dfd2ed421428aaf676c8be8957e5145b.jpg,0,5.0,1,1
Đầm suông đũi cổ trụ LAHSTORE phối túi bên hông (Trắng Kem),199000,https://tiki.vn/dam-suong-dui-co-tru-lahstore-phoi-tui-ben-hong-trang-kem-p111231781.html?spid=111231975,https://salt.tikicdn.com/cache/280x280/ts/product/6a/62/42/40f07a9fa8ea290a0c959afb74455c46.jpg,0,5.0,1,1
Đầm Xòe Đính Ngọc,165000,https://tiki.vn/dam-xoe-dinh-ngoc-p14815686.html?spid=14815688,https://salt.tikicdn.com/cache/280x280/ts/product/f5/18/89/fec7dc846224091847277158dcb5d9d9.jpg,0,4.5,2,0
Set thời trang 788881,250000,https://tiki.vn/set-thoi-trang-788881-p38122763.html?spid=38122764,https://salt.tikicdn.com/cache/280x280/ts/product/e9/9c/1a/ed3063db32e7b89f7b25980ceede45f1.jpg,0,5.0,1,0
ĐẦM JEAN HAI TÚI DÁNG SUÔNG - DSN882,199000,https://tiki.vn/dam-jean-hai-tui-dang-suong-dsn882-p10591365.html?spid=57470635,https://salt.tikicdn.com/cache/280x280/ts/product/1b/53/0d/7426e03c7506cf1fe06894f09472ad60.jpg,0,4.8,5,0
"Đầm suông họa tiết tim đen tinh tế, giản dị",210000,https://tiki.vn/dam-suong-hoa-tiet-tim-den-tinh-te-gian-di-p43823720.html?spid=43823724,https://salt.tikicdn.com/cache/280x280/ts/product/c1/78/06/24db8389b48c82b880d4b8b0316914e2.jpg,0,5.0,1,0
váy mặc đẹp,212500,https://tiki.vn/vay-mac-dep-p176685316.html?spid=176685341,https://salt.tikicdn.com/cache/280x280/ts/product/de/c7/b8/cc898e29186697f775e401f9fe80cf4f.jpg,0,5.0,1,0
ĐẦM MAXI 2 DÂY PHỐI NƠ SAU LƯNG DIỆU DÀNG,154000,https://tiki.vn/dam-maxi-2-day-phoi-no-sau-lung-dieu-dang-p106654308.html?spid=106654377,https://salt.tikicdn.com/cache/280x280/ts/product/44/5d/2b/3ac2bf13e7dbc21eeabdfe323e06157d.jpg,0,4.0,1,0
Đầm Xòe Nữ Họa Tiết - Trắng (Size,390000,https://tiki.vn/dam-xoe-nu-hoa-tiet-trang-p20908424.html?spid=20908430,https://salt.tikicdn.com/cache/280x280/ts/product/84/f3/ab/77c582dd983ce5cecab28fd59f4afa46.jpg,0,3.8,56,0
"Đầm váy hoa nữ cúc dọc ARCTIC HUNTER, đầm suông dạo phố nữ AH56",199000,https://tiki.vn/dam-vay-hoa-nu-duoi-ca-arctic-hunter-dam-suong-dao-pho-nu-ah56-p90333691.html?spid=90333699,https://salt.tikicdn.com/cache/280x280/ts/product/3f/1f/ec/4c7ca39a3678fdd5e68ace3a5bd5ecbe.jpg,0,4.5,15,1
Đầm Suông Họa Tiết Sang Trọng - Hàng nhập - DS84945,258000,https://tiki.vn/dam-suong-hoa-tiet-sang-trong-hang-nhap-ds84945-p45085550.html?spid=45085558,https://salt.tikicdn.com/cache/280x280/ts/product/32/cb/4d/7ec4f19a50ac69b7e946098605087e17.jpg,0,3.9,36,1
"Đầm suông nữ ĐŨI VIỆT, đầm cổ tàu form rộng phong cách Nhật Bản chất đũi mềm mát, thời trang thương hiệu chính hãng DV80",249000,https://tiki.vn/dam-suong-nu-dui-viet-dam-co-tau-form-rong-phong-cach-nhat-ban-chat-dui-mem-mat-thoi-trang-thuong-hieu-chinh-hang-dv80-p194065187.html?spid=194065194,https://salt.tikicdn.com/cache/280x280/ts/product/92/f1/54/5bdc828a4684ef1b10590bf17f39684f.jpg,0,4.0,3,1
"Váy sơ mi dáng suông cổ V,Đầm sơ mi đũi túi ngực kèm dây thắt eo,phong cách mùa hè Hàn Quốc thương hiệu chính hãng Đũi Việt Dv72",350000,https://tiki.vn/vay-so-mi-dang-suong-co-v-dam-so-mi-dui-tui-nguc-kem-day-that-eo-phong-cach-mua-he-han-quoc-dui-viet-dv72-p180396501.html?spid=180396511,https://salt.tikicdn.com/cache/280x280/ts/product/81/b7/e0/d2a2b374926850428d96ae2e1270683e.jpg,0,4.5,4,1
Đầm Elizabet Sang Chảnh,165000,https://tiki.vn/dam-elizabet-sang-chanh-p14837844.html?spid=14837846,https://salt.tikicdn.com/cache/280x280/ts/product/c8/92/5e/cd7233e7a9e6ec0a2efb1e846b4c60ba.jpg,0,3.8,59,0
"Đầm xòe trắng dự tiệc cổ bẻ đính nút sang trọng, dáng đẹp GR186",165000,https://tiki.vn/dam-xoe-trang-du-tiec-co-be-dinh-nut-sang-trong-dang-dep-gr186-p103888950.html?spid=103888958,https://salt.tikicdn.com/cache/280x280/ts/product/4b/ec/b7/2aed43809d75686e649be7a38aced39a.jpg,0,4.6,10,0
"Váy len suông dài tay bo, đầm suông thun len gân dáng dài thu đông 3 màu xinh xắn",105000,https://tiki.vn/vay-len-suong-dai-tay-bo-dam-suong-thun-len-gan-dang-dai-thu-dong-3-mau-xinh-xan-p138456231.html?spid=138456233,https://salt.tikicdn.com/cache/280x280/ts/product/3e/c3/12/e70110c28a9a3ab0befad6114a6c540e.jpg,0,4.5,107,0
"Đầm suông linen cổ đức 2 túi chéo ArcticHunter, chất liệu linen mềm mát, thời trang phong cách trẻ",280000,https://tiki.vn/dam-suong-linen-co-duc-2-tui-cheo-arctichunter-chat-lieu-linen-mem-mat-thoi-trang-phong-cach-tre-p67693705.html?spid=67693721,https://salt.tikicdn.com/cache/280x280/ts/product/98/40/f1/10e691fe21309b8989ac6efda6015bc1.jpg,0,4.0,63,1
"Đầm suông linen tay lỡ cổ V dáng chữ A ArcticHunter, thời trang trẻ, phong cách Hàn",199000,https://tiki.vn/dam-suong-linen-tay-lo-co-v-dang-chu-a-arctichunter-thoi-trang-tre-phong-cach-han-p73278204.html?spid=73278218,https://salt.tikicdn.com/cache/280x280/ts/product/98/84/7c/60575f4137bcd354cc5efa60e6a890e3.jpg,0,4.3,7,1
"Đầm sơ mi dáng suông chất đũi ArcticHunter, chất vải thô đũi mềm mát, thời trang thương hiệu chính hãng",230000,https://tiki.vn/dam-so-mi-dang-suong-chat-dui-arctichunter-chat-vai-tho-dui-mem-mat-thoi-trang-thuong-hieu-chinh-hang-p82366031.html?spid=82366050,https://salt.tikicdn.com/cache/280x280/ts/product/11/b2/c6/6b17bfe244070ef9d5cc9447bf5dcc83.jpg,0,4.2,32,1
"Đầm suông form rông cổ bổ trụ cổ sen nằm ArcticHunter, thời trang xuân hè 2021 - Vàng",230000,https://tiki.vn/dam-suong-form-rong-co-bo-tru-co-sen-nam-arctichunter-thoi-trang-xuan-he-2021-vang-p90526486.html?spid=90526490,https://salt.tikicdn.com/cache/280x280/ts/product/03/11/3a/68509179a04668dee81d0aca7ff203c3.jpg,0,5.0,4,1
Đầm Maxi Dạo Biển Tươi Tắn - Xanh (Size,178000,https://tiki.vn/dam-maxi-dao-bien-tuoi-tan-xanh-p2918707.html?spid=2993259,https://salt.tikicdn.com/cache/280x280/ts/product/36/e5/a2/93730cc3292ca4780faf743f7d0649cf.jpg,0,2.9,35,1
Đầm váy Nữ Haint Boutique Tay Dài Dáng Suông - Váy Nữ thời Trang Phong Cách Hàn Quốc Hb48,199000,https://tiki.vn/dam-vay-nu-haint-boutique-tay-dai-dang-suong-vay-nu-thoi-trang-phong-cach-han-quoc-hb48-p102738495.html?spid=102738511,https://salt.tikicdn.com/cache/280x280/ts/product/75/2f/21/436d7bbd44c338a6fe6e0ad1ba404532.jpg,0,4.2,6,1
"váy len suông dài tay bo tay,đầm suông nữ len gân dáng dài thu đông 3 màu siêu ấm",89000,https://tiki.vn/vay-len-suong-dai-tay-bo-tay-dam-suong-nu-len-gan-dang-dai-thu-dong-3-mau-sieu-am-p147004119.html?spid=147004121,https://salt.tikicdn.com/cache/280x280/ts/product/45/ac/c4/093cae26da070e4a2b53461f268e948d.jpg,0,5.0,19,0
Đầm suông trung niên form rộng chất thô ArcticHunter (Vàng),189000,https://tiki.vn/dam-suong-trung-nien-form-rong-chat-tho-arctichunter-vang-p67446875.html?spid=67446881,https://salt.tikicdn.com/cache/280x280/ts/product/71/48/f2/e4acc8bce8a44c55d73fa3be4288ab2d.jpg,0,3.4,8,1
"Đầm suông linen cổ tròn cơ bản trẻ trung không kén dáng mặc ArcticHunter, thời trang thương hiệu chính hãng",250000,https://tiki.vn/dam-suong-linen-co-tron-co-ban-tre-trung-khong-ken-dang-mac-arctichunter-thoi-trang-thuong-hieu-chinh-hang-p162207903.html?spid=162207992,https://salt.tikicdn.com/cache/280x280/ts/product/51/f1/3b/c8d66e570a453c1f7ca1249b17650ac1.jpg,0,0.0,0,1
ĐÂM DỰ TIÊC SANG CHẢNH MYMY,163000,https://tiki.vn/dam-du-tiec-sang-chanh-mymy-p52093744.html?spid=52093754,https://salt.tikicdn.com/cache/280x280/ts/product/74/62/be/0054b92c6e52971ab42f695ffe59edf5.png,0,4.5,5,0
Đầm Suông Size Lớn Kiểu Đầm Suông Voan Xẻ Tà Đính Cườm GOTI 3112,259000,https://tiki.vn/dam-suong-size-lon-kieu-dam-suong-voan-xe-ta-dinh-cuom-goti-3112-p46063860.html?spid=46063882,https://salt.tikicdn.com/cache/280x280/ts/product/f6/8c/be/779e318e80c09c5611436dcdd504847c.jpg,0,4.7,6,1
VÁY NỮ XOÈ HOA TÍM TAY PHỒNG,250000,https://tiki.vn/vay-nu-xoe-hoa-tim-tay-phong-p104518309.html?spid=140130699,https://salt.tikicdn.com/cache/280x280/ts/product/7f/df/92/d5722eca0e8f50ae3cfd353de0f0657b.jpg,0,3.6,5,0
ĐẦM TRUNG NIÊN BIG SIZE HAI MÀU XANH ĐỎ PHỐI REN KÈM DÂY BELT SANG CHẢNH,212000,https://tiki.vn/dam-trung-nien-big-size-hai-mau-xanh-do-phoi-ren-kem-day-belt-sang-chanh-p115440126.html?spid=115440157,https://salt.tikicdn.com/cache/280x280/ts/product/fd/46/8e/620e3d27d565d3bdaee9c5e04fc0dccd.jpg,0,3.2,5,0
Đầm Nữ Cổ Vuông Kiểu Dáng  Mới Thời Trang NORICK Cao Cấp,438000,https://tiki.vn/dam-nu-co-vuong-dang-dai-qua-goi-thoi-trang-norick-cao-cap-p178069619.html?spid=178069631,https://salt.tikicdn.com/cache/280x280/ts/product/e5/3c/84/242135ba10a86db227252719973076a5.jpg,0,0.0,0,1
"Đầm suông linen cổ V dáng suông rút eo, chất đũi mềm mát, thời trang công sở ARCTIC HUNTER AH160",299000,https://tiki.vn/dam-nu-dang-xoe-chat-dui-co-tru-kem-day-that-eo-chat-dui-mem-mat-thoi-trang-cong-so-arctic-hunter-ah160-p185920228.html?spid=185920230,https://salt.tikicdn.com/cache/280x280/ts/product/64/4c/ee/eed916a5f1bc223789405773bb7993fb.jpg,0,0.0,0,1
 váy suông nữ dáng dài cộc tay LA đan lưng 3 màu,85000,https://tiki.vn/vay-suong-nu-dang-dai-coc-tay-la-dan-lung-3-mau-p93060435.html?spid=116402641,https://salt.tikicdn.com/cache/280x280/ts/product/10/7c/65/805da0324e9dc914f83aa5f94c33b9f9.jpg,0,4.6,21,0
"Váy Sơ Mi Thiết Kế Nhún Eo Thanh Lịch, Đầm Suông Linen Ngắn Tay Thời Trang Mùa Thu Đũi Việt",299000,https://tiki.vn/vay-so-mi-thiet-ke-nhun-eo-thanh-lich-dam-suong-linen-ngan-tay-thoi-trang-mua-thu-dui-viet-p192988437.html?spid=192988445,https://salt.tikicdn.com/cache/280x280/ts/product/c7/0c/01/c1fa94dd480af5e99cffb1fd5a15e0da.jpg,0,0.0,0,1
Đầm body cổ tàu sexy,134000,https://tiki.vn/dam-body-co-tau-sexy-zashopp-p147353820.html?spid=147353844,https://salt.tikicdn.com/cache/280x280/ts/product/b1/0d/46/da4e252e2ed7de58a31227cf94e2e57b.jpg,0,0.0,0,0
Đầm suông sơ mi chất thô cổ tầu trẻ trung không kén dáng mặc ArcticHunter - ArcticHunter,189000,https://tiki.vn/dam-suong-so-mi-chat-tho-co-tau-tre-trung-khong-ken-dang-mac-arctichunter-arctichunter-p163572656.html?spid=163572658,https://salt.tikicdn.com/cache/280x280/ts/product/7c/8d/85/21df27c10546bd140f490c45528be005.jpg,0,0.0,0,1
Đầm Sơ Mi Tay Ngắn Thắt Eo Thời Trang Cho Nữ Phong Cách Công Sở Đũi Việt,299000,https://tiki.vn/dam-so-mi-tay-ngan-that-eo-thoi-trang-cho-nu-phong-cach-cong-so-dui-viet-p192989381.html?spid=192989389,https://salt.tikicdn.com/cache/280x280/ts/product/9f/0e/62/02ae69ead2f81004d48eb6f2129640bf.jpg,0,5.0,2,1
Đầm lụa hoa dáng xòe cực nữ tính,194000,https://tiki.vn/dam-lua-hoa-dang-xoe-cuc-nu-tinh-p86415063.html?spid=86415064,https://salt.tikicdn.com/cache/280x280/ts/product/3c/aa/3b/21d7492a5d4a99fc191854f04f9a03ff.jpg,0,0.0,0,1
Đầm Nữ Maxi - Xanh Rêu (Free Size),340800,https://tiki.vn/dam-nu-maxi-p20918913.html?spid=20918919,https://salt.tikicdn.com/cache/280x280/ts/product/a1/0e/89/4fd2144deac4d1432673089892405997.jpg,0,4.1,8,0
ĐẦM CỔ RỘNG LAI XÉO ĐÍNH HẠT BẸT,350000,https://tiki.vn/dam-co-rong-lai-xeo-dinh-hat-bet-p184042391.html?spid=184042409,https://salt.tikicdn.com/cache/280x280/ts/product/62/bb/4c/6590e96aa10de18dc07765e95221d0f2.jpg,0,0.0,0,0
"Váy Sơ Mi Thiết Kế Nhún Eo Thanh Lịch, Đầm Sơ Mi Công Sở Nữ Haint Boutique Da52",249000,https://tiki.vn/vay-so-mi-thiet-ke-nhun-eo-thanh-lich-dam-so-mi-cong-so-nu-haint-boutique-da52-p160996572.html?spid=160996582,https://salt.tikicdn.com/cache/280x280/ts/product/22/c4/1b/45ce15e688ebea364697510895d1db0e.jpg,0,5.0,1,1
Đầm Linen Nữ nhúng eo Cổ Sơ Mi Đũi Việt DV158,299000,https://tiki.vn/dam-linen-nu-form-suong-co-so-mi-cuc-hoa-tiet-tay-lung-thoang-mat-dui-viet-dv158-p184689521.html?spid=184689527,https://salt.tikicdn.com/cache/280x280/ts/product/ab/cb/54/81aac636296fb6f84bb7234ef2034ddb.jpg,0,4.0,3,1
ĐẦM VINTAGE TAY PHỒNG MYMY,159000,https://tiki.vn/dam-vintage-tay-phong-mymy-p136019920.html?spid=136019928,https://salt.tikicdn.com/cache/280x280/ts/product/2e/c7/ab/110f7eb5433ce0cdb5c6f7a97e66b15c.jpg,0,5.0,1,0
VÁY LỤA TRẮNG CAO CẤP 2 LỚP PARTY ,1580000,https://tiki.vn/vay-lua-trang-cao-cap-2-lop-party-p89689395.html?spid=89689396,https://salt.tikicdn.com/cache/280x280/ts/product/ab/e9/e1/7400ed09d174357c0c7a3c89a1b4f599.jpg,0,0.0,0,1
( ẢNH THẬT )Đầm Cổ Yếm Rớt Vai Tay Phồng Nhẹ Hottrend,260000,https://tiki.vn/anh-that-dam-co-yem-rot-vai-tay-phong-nhe-hottrend-p178292335.html?spid=178292339,https://salt.tikicdn.com/cache/280x280/ts/product/cb/72/e8/45309c743de7c9e2911002dc24c4cd15.jpg,0,4.6,5,0
"váy len suông dài tay bo tay,đầm suông nữ len gân dáng dài thu đông 3 màu ấp áp",85000,https://tiki.vn/vay-len-suong-dai-tay-bo-tay-dam-suong-nu-len-gan-dang-dai-thu-dong-3-mau-ap-ap-p147003905.html?spid=147003909,https://salt.tikicdn.com/cache/280x280/ts/product/ff/6c/8b/7f3b519f87c07085b14655f8dd7ea0dd.jpg,0,4.3,46,0
GOTI - ĐẦM XÒE DỰ TIỆC NỮ KIỂU ĐẦM XÒE DỰ TIỆC ĐÍNH HẠT BẸT - ĐẦM DỰ TIỆC CAO CẤP NỮ 3308 3321,319000,https://tiki.vn/goti-dam-xoe-du-tiec-nu-kieu-dam-xoe-du-tiec-dinh-hat-bet-dam-du-tiec-cao-cap-nu-3308-3321-p109594029.html?spid=109594090,https://salt.tikicdn.com/cache/280x280/ts/product/f1/87/74/372789597f8e30891bb3a514b8d79120.jpg,0,4.8,12,1
 Đầm dự tiệc ️,149000,https://tiki.vn/dam-du-tiec-p70242077.html?spid=74035988,https://salt.tikicdn.com/cache/280x280/ts/product/13/5a/43/d0a5bd4a70338682ef1fd9e4835a5cf5.jpg,0,4.6,16,0
Đầm công sở nâu phối họa tiết-D11,310000,https://tiki.vn/dam-cong-so-nau-phoi-hoa-tiet-d11-p175550297.html?spid=175550305,https://salt.tikicdn.com/cache/280x280/ts/product/7f/2f/59/c3021922a4c70aad6858dcc55daa973b.jpg,0,5.0,1,1
Đầm suông trung niên kiểu đầm suông bigsize in hoa sen xanh lá GOTI 1779,299000,https://tiki.vn/dam-suong-trung-nien-kieu-dam-suong-bigsize-in-hoa-sen-xanh-la-goti-1779-p29266649.html?spid=29266651,https://salt.tikicdn.com/cache/280x280/ts/product/9d/f7/01/f4292ea2b108bab18da27a794e6dbda3.jpg,0,4.5,69,1
Đầm Maxi voan hoa xinh xắn HATI - DMX00967,348000,https://tiki.vn/da-m-maxi-voan-hoa-xinh-xa-n-hati-dmx00967-p48173848.html?spid=48173858,https://salt.tikicdn.com/cache/280x280/ts/product/37/98/81/489aea5401c09454a6623a9880b7db53.jpg,0,4.3,8,1
"Đầm suông linen cổ tim chồng tay lỡ LAHstore, thời trang hè thu 2021 - Tím nhạt",250000,https://tiki.vn/dam-suong-linen-co-tim-chong-tay-lo-lahstore-thoi-trang-he-thu-2021-tim-nhat-p110850992.html?spid=110851001,https://salt.tikicdn.com/cache/280x280/ts/product/12/22/7f/69aef78e617e1c9b45a2a1683b2bd737.jpg,0,5.0,4,1
"Đầm, váy maxi dáng dài NH40 - NH40",89000,https://tiki.vn/dam-vay-maxi-dang-dai-nh40-nh40-p15887733.html?spid=15887845,https://salt.tikicdn.com/cache/280x280/ts/product/cb/27/37/9146d24c820d2f069134011a00e1ef47.jpg,0,2.1,8,0
"Đầm váy nữ maxi đan chéo lưng kết hợp tay phồng cực nhẹ nhàng, thướt tha thích hợp cho các nàng đi biển, đi chơi",178000,https://tiki.vn/dam-vay-nu-maxi-dan-cheo-lung-ket-hop-tay-phong-cuc-nhe-nhang-thuot-tha-thich-hop-cho-cac-nang-di-bien-di-choi-p173461491.html?spid=173461493,https://salt.tikicdn.com/cache/280x280/ts/product/91/56/2b/f63d717765bc41ed7ba24244c6836288.jpg,0,2.5,2,0
"ĐẦM FORD PHỐI LƯỚI SAO XINH XẮN,ĐẦM THÍCH HỢP ĐI DỰ TIỆC,ĐI CHƠI...CHẤT LIỆU VÃI THOÁNG MÁT",119000,https://tiki.vn/dam-ford-phoi-luoi-sao-xinh-xan-dam-thich-hop-di-du-tiec-di-choi-chat-lieu-vai-thoang-mat-p100492945.html?spid=140544032,https://salt.tikicdn.com/cache/280x280/ts/product/24/c4/0f/0b6ef54f7790d2b5e17bb6efcbe2fb38.jpg,0,3.8,12,0
Đầm Nữ Maxi Bẹt Vai DM885 - Hồng (Size,268000,https://tiki.vn/da-m-nu-maxi-be-t-vai-dm885-hong-p11837517.html?spid=11837519,https://salt.tikicdn.com/cache/280x280/ts/product/24/40/4c/aef6ea23477f5c64d8030d22b77b6eeb.jpg,0,3.9,13,0
"Đầm suông trung niên đẹp dáng suông giấu bụng đi tiệc dạo phố sang trọng váy đầm trung niên họa tiết, Đầm Suông Tuổi Trung Niên Kiểu Thời Trang Trung Niên Cho Người Mập Bigsize (Nhiều mẫu)",298000,https://tiki.vn/dam-suong-trung-nien-dep-dang-suong-giau-bung-di-tiec-dao-pho-sang-trong-vay-dam-trung-nien-hoa-tiet-dam-suong-tuoi-trung-nien-kieu-thoi-trang-trung-nien-cho-nguoi-map-bigsize-nhieu-mau-p184314047.html?spid=184314061,https://salt.tikicdn.com/cache/280x280/ts/product/83/57/c7/c1f0b746fcf7fd665d1f4723d828503e.jpg,0,3.3,3,1
"Đầm suông linen tay lỡ cổ V dáng chữ A ArcticHunter, thời trang trẻ, phong cách Hàn",199000,https://tiki.vn/dam-suong-linen-tay-lo-co-v-dang-chu-a-arctichunter-thoi-trang-tre-phong-cach-han-p73278243.html?spid=73278249,https://salt.tikicdn.com/cache/280x280/ts/product/15/ae/2c/0f55ac9f0dd474b129f9c3420d6ddd36.jpg,0,4.1,21,1
"Đầm suông cổ sơ mi LAHSTORE phối túi bên hông, thời trang phong cách Hàn (Xanh rêu)",199000,https://tiki.vn/dam-suong-co-so-mi-lahstore-phoi-tui-ben-hong-thoi-trang-phong-cach-han-xanh-reu-p111232038.html?spid=111232508,https://salt.tikicdn.com/cache/280x280/ts/product/c6/1d/fc/957a18d260c06cd5bee3f0a31af9aa67.jpg,0,5.0,7,0
"Đầm dáng suông, đầm thiết kế, đầm cao cấp, đầm nữ",154000,https://tiki.vn/dam-dang-suong-dam-thiet-ke-dam-cao-cap-dam-nu-p106654222.html?spid=106654243,https://salt.tikicdn.com/cache/280x280/ts/product/9a/34/7b/dd1a220c5b2a92b124988d116b8c5a6a.jpg,0,1.0,1,0
"Set váy yếm nữ 2 lớp cộc tay, đầm nữ dài maxi dáng ulzang hàn quốc điệu đà",95000,https://tiki.vn/set-vay-yem-nu-2-lop-coc-tay-dam-nu-dai-maxi-dang-ulzang-han-quoc-dieu-da-p141096009.html?spid=141096011,https://salt.tikicdn.com/cache/280x280/ts/product/28/e3/ce/3faf2e54dff05be92749a69f0c85e8ab.jpg,0,4.7,39,0
"Đầm Nữ Linen Cổ Đức Nhún Eo, Đầm Sơ Mi Nữ Dáng Dài đầm thiết kế Da162",299000,https://tiki.vn/dam-nu-linen-co-duc-nhun-eo-dam-so-mi-nu-dang-dai-haint-boutique-da162-p185919966.html?spid=185919978,https://salt.tikicdn.com/cache/280x280/ts/product/7c/65/b3/f4766075d538bec972adb8c75dbd6ebb.jpg,0,4.5,2,1
